City1,City2,Weight
Agoura Hills,Sunnyvale,563.13
Agoura Hills,Sutter Creek,624.051
Agoura Hills,Tahoe City,807.682
Agoura Hills,Tarzana,22.905
Agoura Hills,Temple City,75.497
Agoura Hills,Thousand Oaks,9.215
Agoura Hills,Torrance,73.34
Agoura Hills,Tracy,529.789
Agoura Hills,Truckee,788.082
Agoura Hills,Tulare,289.223
Agoura Hills,Turlock,488.824
Agoura Hills,Tustin,122.664
Agoura Hills,Twain Harte,555.162
Agoura Hills,Ukiah,795.036
Agoura Hills,Union City,579.73
Agoura Hills,Upland,110.98
Agoura Hills,Vacaville,655.098
Agoura Hills,Valencia,66.894
Agoura Hills,Vallejo,627.239
Agoura Hills,Ventura,55.097
Agoura Hills,Victorville,183.137
Agoura Hills,Visalia,311.895
Agoura Hills,Vista,209.963
Agoura Hills,Walnut Creek,595.199
Agoura Hills,Watsonville,482.294
Agoura Hills,West Covina,87.653
Agoura Hills,West Hollywood,49.692
Agoura Hills,West Sacramento,627.591
Agoura Hills,Westlake Village,5.977
Agoura Hills,Whittier,91.837
Agoura Hills,Wildomar,178.469
Agoura Hills,Willits,830.328
Agoura Hills,Woodlake,308.524
Agoura Hills,Woodland,657.312
Agoura Hills,Woodside,581.749
Agoura Hills,Yorba Linda,123.234
Agoura Hills,Yuba City,693.379
Alameda,Albany,17.05
Alameda,Alhambra,605.562
Alameda,Aliso Viejo,685.017
Alameda,Alturas,570.863
Alameda,Amador City,200.337
Alameda,American Canyon,59.892
Alameda,Anaheim,639.606
Alameda,Anderson,324.805
Alameda,Angels,198.546
Alameda,Antioch,62.926
Alameda,Apple Valley,665.459
Alameda,Arcadia,610.932
Alameda,Arcata,458.559
Alameda,Arroyo Grande,387.454
Alameda,Artesia,634.057
Alameda,Arvin,462.801
Alameda,Atascadero,335.013
Alameda,Atherton,56.682
Alameda,Atwater,180.482
Alameda,Auburn,187.169
Alameda,Avenal,311.238
Alameda,Azusa,623.355
Alameda,Bakersfield,439.223
Alameda,Baldwin Park,622.133
Alameda,Banning,731.922
Alameda,Barstow,647.552
Alameda,Beaumont,722.321
Alameda,Bell Gardens,614.181
Alameda,Bellflower,630.382
Alameda,Belmont,52.41
Alameda,Belvedere,49.23
Alameda,Benicia,52.688
Alameda,Berkeley,12.374
Alameda,Beverly Hills,595.301
Alameda,Big Bear Lake,739.075
Alameda,Biggs,219.938
Alameda,Bishop,462.248
Alameda,Blue Lake,472.086
Alameda,Blythe,956.318
Alameda,Bradbury,616.645
Alameda,Brawley,916.759
Alameda,Brea,657.879
Alameda,Brentwood,79.353
Alameda,Brisbane,31.951
Alameda,Buellton,463.201
Alameda,Buena Park,630.706
Alameda,Burbank,582.412
Alameda,Burlingame,45.731
Alameda,Calabasas,594.199
Alameda,Calexico,953.998
Alameda,California,321.675
Alameda,Calimesa,710.683
Alameda,Calipatria,906.711
Alameda,Calistoga,117.012
Alameda,Camarillo,582.711
Alameda,Campbell,74.046
Alameda,Canyon Lake,713.343
Alameda,Capitola,119.505
Alameda,Carlsbad,736.768
Alameda,Carmel-by-the-Sea,185.677
Alameda,Carpinteria,530.75
Alameda,Carson,622.161
Alameda,Cathedral City,781.214
Alameda,Ceres,137.717
Alameda,Cerritos,627.855
Alameda,Chico,270.802
Alameda,Chino,649.172
Alameda,Chino Hills,651.772
Alameda,Chowchilla,221.89
Alameda,Chula Vista,801.685
Alameda,Citrus Heights,157.337
Alameda,Claremont,641.863
Alameda,Clayton,43.767
Alameda,Clearlake,175.571
Alameda,Cloverdale,149.453
Alameda,Clovis,296.183
Alameda,Coachella,809.918
Alameda,Coalinga,294.995
Alameda,Colfax,213.511
Alameda,Colma,37.619
Alameda,Colton,685.582
Alameda,Colusa,188.632
Alameda,Commerce,608.992
Alameda,Compton,622.625
Alameda,Concord,40.449
Alameda,Corcoran,364.282
Alameda,Corning,267.072
Alameda,Corona,669.746
Alameda,Coronado,798.929
Alameda,Corte Madera,40.727
Alameda,Costa Mesa,665.773
Alameda,Cotati,86.255
Alameda,Covina,626.636
Alameda,Crescent City,581.935
Alameda,Cudahy,614.25
Alameda,Culver City,598.495
Alameda,Cupertino,79.309
Alameda,Cypress,634.708
Alameda,Daly City,34.582
Alameda,Dana Point,692.008
Alameda,Danville,39.92
Alameda,Davis,113.758
Alameda,Del Mar,760.796
Alameda,Del Rey Oaks,178.712
Alameda,Delano,404.835
Alameda,Desert Hot Springs,771.755
Alameda,Diamond Bar,644.449
Alameda,Dinuba,327.988
Alameda,Dixon,100.679
Alameda,Dorris,534.002
Alameda,Dos Palos,207.226
Alameda,Downey,617.736
Alameda,Duarte,615.248
Alameda,Dublin,40.477
Alameda,Dunsmuir,424.226
Alameda,East Palo Alto,52.054
Alameda,Eastvale,666.482
Alameda,El Cajon,800.849
Alameda,El Centro,937.176
Alameda,El Cerrito,20.97
Alameda,El Monte,618.04
Alameda,El Segundo,611.176
Alameda,Elk Grove,155.818
Alameda,Emeryville,10.917
Alameda,Encinitas,751.362
Alameda,Escalon,126.673
Alameda,Escondido,763.426
Alameda,Etna,536.777
Alameda,Eureka,446.543
Alameda,Exeter,366.493
Alameda,Fairfax,45.417
Alameda,Fairfield,70.868
Alameda,Farmersville,360.579
Alameda,Ferndale,430.357
Alameda,Fillmore,570.452
Alameda,Firebaugh,225.64
Alameda,Folsom,169.934
Alameda,Fontana,670.681
Alameda,Fort Bragg,285.977
Alameda,Fort Jones,517.978
Alameda,Fortuna,418.761
Alameda,Foster City,46.6
Alameda,Fountain Valley,656.829
Alameda,Fowler,297.832
Alameda,Fremont,44.451
Alameda,Fresno,283.108
Alameda,Fullerton,639.098
Alameda,Galt,154.727
Alameda,Garden Grove,655.859
Alameda,Gardena,616.2
Alameda,Gilroy,117.363
Alameda,Glendale,588.916
Alameda,Glendora,627.63
Alameda,Goleta,519.065
Alameda,Gonzales,187.094
Alameda,Grand Terrace,690.7
Alameda,Grass Valley,225.373
Alameda,Greenfield,216.042
Alameda,Gridley,212.675
Alameda,Grover Beach,386.561
Alameda,Guadalupe,406.762
Alameda,Gustine,153.445
Alameda,Half Moon Bay,68.217
Alameda,Hanford,334.77
Alameda,Hawaiian Gardens,631.113
Alameda,Hawthorne,608.982
Alameda,Hayward,27.882
Alameda,Healdsburg,121.661
Alameda,Hemet,745.104
Alameda,Hercules,35.864
Alameda,Hermosa Beach,615.379
Alameda,Hesperia,666.381
Alameda,Hidden Hills,595.034
Alameda,Highland,689.005
Alameda,Hillsborough,49.278
Alameda,Hollister,140.185
Alameda,Holtville,950.389
Alameda,Hughson,145.32
Alameda,Huntington Beach,659.698
Alameda,Huntington Park,607.517
Alameda,Huron,297.457
Alameda,Imperial,930.37
Alameda,Imperial Beach,808.888
Alameda,Indian Wells,794.897
Alameda,Indio,800.84
Alameda,Industry,632.613
Alameda,Inglewood,603.623
Alameda,Ione,176.672
Alameda,Irvine,669.684
Alameda,Irwindale,622.072
Alameda,Isleton,94.917
Alameda,Jackson,189.763
Alameda,Jurupa Valley,672.677
Alameda,Kerman,271.042
Alameda,King City,235.801
Alameda,Kingsburg,314.331
Alameda,La Cañada Flintridge,590.308
Alameda,La Habra,641.152
Alameda,La Habra Heights,634.021
Alameda,La Mesa,795.356
Alameda,La Mirada,629.772
Alameda,La Palma,629.719
Alameda,La Puente,629.725
Alameda,La Quinta,803.455
Alameda,La Verne,636.622
Alameda,Lafayette,25.077
Alameda,Laguna Beach,685.328
Alameda,Laguna Hills,673.348
Alameda,Laguna Niguel,690.188
Alameda,Laguna Woods,670.608
Alameda,Lake Elsinore,704.779
Alameda,Lake Forest,671.721
Alameda,Lakeport,202.237
Alameda,Lakewood,630.658
Alameda,Lancaster,566.524
Alameda,Larkspur,40.554
Alameda,Lathrop,102.869
Alameda,Lawndale,611.544
Alameda,Lemon Grove,799.429
Alameda,Lemoore,322.928
Alameda,Lincoln,182.525
Alameda,Lindsay,376.649
Alameda,Live Oak,202.047
Alameda,Livermore,54.856
Alameda,Livingston,169.864
Alameda,Lodi,125.991
Alameda,Loma Linda,689.342
Alameda,Lomita,624.635
Alameda,Lompoc,458.068
Alameda,Long Beach,634.604
Alameda,Loomis,174.321
Alameda,Los Alamitos,643.364
Alameda,Los Altos,63.375
Alameda,Los Altos Hills,80.65
Alameda,Los Angeles,596.853
Alameda,Los Banos,178.932
Alameda,Los Gatos,80.096
Alameda,Loyalton,355.577
Alameda,Lynwood,621.683
Alameda,Madera,247.064
Alameda,Malibu,613.275
Alameda,Mammoth Lakes,404.633
Alameda,Manhattan Beach,614.085
Alameda,Manteca,106.553
Alameda,Maricopa,441.218
Alameda,Marina,166.396
Alameda,Martinez,47.642
Alameda,Marysville,195.982
Alameda,Maywood,609.937
Alameda,McFarland,415.666
Alameda,Mendota,240.43
Alameda,Menifee,724.076
Alameda,Menlo Park,55.7
Alameda,Merced,194.022
Alameda,Mill Valley,45.252
Alameda,Millbrae,42.365
Alameda,Milpitas,58.215
Alameda,Mission Viejo,675.215
Alameda,Modesto,131.384
Alameda,Monrovia,613.915
Alameda,Montague,492.72
Alameda,Montclair,648.082
Alameda,Monte Sereno,82.738
Alameda,Montebello,613.625
Alameda,Monterey,179.581
Alameda,Monterey Park,608.636
Alameda,Moorpark,587.516
Alameda,Moraga,24.887
Alameda,Moreno Valley,699.222
Alameda,Morgan Hill,100.225
Alameda,Morro Bay,362.64
Alameda,Mount Shasta,437.727
Alameda,Mountain View,72.78
Alameda,Murrieta,722.173
Alameda,Napa,77.167
Alameda,National City,796.552
Alameda,Needles,875.142
Alameda,Nevada City,231.429
Alameda,Newark,41.377
Alameda,Newman,144.949
Alameda,Newport Beach,673.105
Alameda,Norco,677.385
Alameda,Norwalk,624.417
Alameda,Novato,56.177
Alameda,Oakdale,141.444
Alameda,Oakland,3.634
Alameda,Oakley,72.253
Alameda,Oceanside,730.526
Alameda,Ojai,566.573
Alameda,Ontario,653.489
Alameda,Orange,646.549
Alameda,Orange Cove,336.651
Alameda,Orinda,17.922
Alameda,Orland,246.26
Alameda,Oroville,239.192
Alameda,Oxnard,573.594
Alameda,Pacific Grove,182.666
Alameda,Pacifica,41.513
Alameda,Palm Desert,794.451
Alameda,Palm Springs,767.897
Alameda,Palmdale,571.618
Alameda,Palo Alto,56.502
Alameda,Palos Verdes Estates,623.072
Alameda,Paradise,269.911
Alameda,Paramount,622.613
Alameda,Parlier,313.456
Alameda,Pasadena,599.447
Alameda,Paso Robles,319.298
Alameda,Patterson,123.538
Alameda,Perris,712.148
Alameda,Petaluma,72.869
Alameda,Pico Rivera,616.176
Alameda,Piedmont,10.486
Alameda,Pinole,31.034
Alameda,Pismo Beach,381.759
Alameda,Pittsburg,56.543
Alameda,Placentia,645.344
Alameda,Placerville,202.301
Alameda,Pleasant Hill,34.398
Alameda,Pleasanton,47.579
Alameda,Plymouth,197.7
Alameda,Point Arena,243.17
Alameda,Pomona,643.086
Alameda,Port Hueneme,579.073
Alameda,Porterville,392.652
Alameda,Portola,372.235
Alameda,Portola Valley,76.331
Alameda,Poway,782.814
Alameda,Rancho Cordova,153.465
Alameda,Rancho Cucamonga,654.48
Alameda,Rancho Mirage,791.452
Alameda,Rancho Palos Verdes,644.148
Alameda,Rancho Santa Margarita,680.45
Alameda,Red Bluff,297.038
Alameda,Redding,344.569
Alameda,Redlands,697.611
Alameda,Redondo Beach,616.398
Alameda,Redwood City,57.722
Alameda,Reedley,320.011
Alameda,Rialto,675.589
Alameda,Richmond,23.742
Alameda,Ridgecrest,618.715
Alameda,Rio Dell,405.45
Alameda,Rio Vista,104.754
Alameda,Ripon,114.464
Alameda,Riverbank,134.134
Alameda,Riverside,685.447
Alameda,Rocklin,170.334
Alameda,Rohnert Park,87.83
Alameda,Rolling Hills,630.329
Alameda,Rolling Hills Estates,622.633
Alameda,Rosemead,613.639
Alameda,Roseville,165.517
Alameda,Ross,41.759
Alameda,Sacramento,135.55
Alameda,Salinas,160.426
Alameda,San Bernardino,682.513
Alameda,San Buenaventura (Ventura),556.762
Alameda,San Carlos,54.417
Alameda,San Clemente,696.0
Alameda,San Diego,790.663
Alameda,San Francisco,23.075
Alameda,San Gabriel,609.753
Alameda,San Jacinto,741.552
Alameda,San Jose,66.876
Alameda,San Juan Bautista,138.18
Alameda,San Leandro,17.412
Alameda,San Lorenzo,21.557
Alameda,San Luis Obispo,361.935
Alameda,San Marino,606.679
Alameda,San Pablo,26.561
Alameda,San Rafael,39.859
Alameda,Santa Ana,650.407
Alameda,Santa Barbara,512.914
Alameda,Santa Clara,70.057
Alameda,Santa Clarita,549.522
Alameda,Santa Cruz,114.741
Alameda,Santa Fe Springs,619.785
Alameda,Santa Maria,412.243
Alameda,Santa Monica,594.654
Alameda,Santa Rosa,100.013
Alameda,Santee,796.347
Alameda,Saratoga,83.534
Alameda,Scotts Valley,105.668
Alameda,Seaside,175.795
Alameda,Sebastopol,99.259
Alameda,Selma,307.506
Alameda,Shafter,408.953
Alameda,Shasta Lake,354.328
Alameda,Signal Hill,632.486
Alameda,Simi Valley,595.743
Alameda,South El Monte,616.347
Alameda,South Gate,617.685
Alameda,South Pasadena,602.095
Alameda,St. Helena,103.435
Alameda,Stockton,116.954
Alameda,Sunnyvale,70.265
Alameda,Sutter Creek,188.972
Alameda,Tahoe City,315.121
Alameda,Tarzana,583.344
Alameda,Temple City,612.725
Alameda,Thousand Oaks,612.346
Alameda,Torrance,619.245
Alameda,Tracy,84.536
Alameda,Truckee,295.521
Alameda,Tulare,355.277
Alameda,Turlock,153.203
Alameda,Tustin,652.764
Alameda,Twain Harte,212.398
Alameda,Ukiah,195.463
Alameda,Union City,34.128
Alameda,Upland,648.208
Alameda,Vacaville,82.641
Alameda,Valencia,546.935
Alameda,Vallejo,45.989
Alameda,Ventura,556.762
Alameda,Victorville,653.66
Alameda,Visalia,349.856
Alameda,Vista,745.581
Alameda,Walnut Creek,30.172
Alameda,Watsonville,138.998
Alameda,West Covina,625.182
Alameda,West Hollywood,590.17
Alameda,West Sacramento,132.154
Alameda,Westlake Village,609.108
Alameda,Whittier,629.366
Alameda,Wildomar,715.697
Alameda,Willits,230.755
Alameda,Woodlake,362.414
Alameda,Woodland,128.601
Alameda,Woodside,69.88
Alameda,Yorba Linda,652.736
Alameda,Yuba City,188.201
Albany,Alhambra,615.412
Albany,Aliso Viejo,694.866
Albany,Alturas,555.71
Albany,Amador City,185.185
Albany,American Canyon,44.739
Albany,Anaheim,649.456
Albany,Anderson,309.652
Albany,Angels,208.396
Albany,Antioch,63.029
Albany,Apple Valley,675.309
Albany,Arcadia,620.782
Albany,Arcata,443.415
Albany,Arroyo Grande,398.761
Albany,Artesia,643.906
Albany,Arvin,472.65
Albany,Atascadero,346.32
Albany,Atherton,67.27
Albany,Atwater,190.331
Albany,Auburn,172.016
Albany,Avenal,321.087
Albany,Azusa,633.204
Albany,Bakersfield,449.072
Albany,Baldwin Park,631.982
Albany,Banning,741.772
Albany,Barstow,657.401
Albany,Beaumont,732.171
Albany,Bell Gardens,624.031
Albany,Bellflower,640.231
Albany,Belmont,55.227
Albany,Belvedere,34.087
Albany,Benicia,37.535
Albany,Berkeley,3.938
Albany,Beverly Hills,605.151
Albany,Big Bear Lake,748.924
Albany,Biggs,204.785
Albany,Bishop,472.097
Albany,Blue Lake,456.942
Albany,Blythe,966.168
Albany,Bradbury,626.494
Albany,Brawley,926.608
Albany,Brea,667.728
Albany,Brentwood,79.457
Albany,Brisbane,31.604
Albany,Buellton,474.508
Albany,Buena Park,640.555
Albany,Burbank,592.262
Albany,Burlingame,45.384
Albany,Calabasas,604.049
Albany,Calexico,963.847
Albany,California,331.524
Albany,Calimesa,720.532
Albany,Calipatria,916.561
Albany,Calistoga,101.859
Albany,Camarillo,594.018
Albany,Campbell,85.353
Albany,Canyon Lake,723.193
Albany,Capitola,130.812
Albany,Carlsbad,746.617
Albany,Carmel-by-the-Sea,196.983
Albany,Carpinteria,542.057
Albany,Carson,632.011
Albany,Cathedral City,791.064
Albany,Ceres,147.566
Albany,Cerritos,637.705
Albany,Chico,255.649
Albany,Chino,659.022
Albany,Chino Hills,661.621
Albany,Chowchilla,231.739
Albany,Chula Vista,811.534
Albany,Citrus Heights,142.184
Albany,Claremont,651.713
Albany,Clayton,47.104
Albany,Clearlake,171.772
Albany,Cloverdale,134.31
Albany,Clovis,306.032
Albany,Coachella,819.767
Albany,Coalinga,304.844
Albany,Colfax,198.358
Albany,Colma,37.272
Albany,Colton,695.431
Albany,Colusa,173.479
Albany,Commerce,618.841
Albany,Compton,632.474
Albany,Concord,43.786
Albany,Corcoran,374.131
Albany,Corning,251.92
Albany,Corona,679.596
Albany,Coronado,808.779
Albany,Corte Madera,25.583
Albany,Costa Mesa,675.623
Albany,Cotati,71.112
Albany,Covina,636.485
Albany,Crescent City,566.792
Albany,Cudahy,624.099
Albany,Culver City,608.345
Albany,Cupertino,88.52
Albany,Cypress,644.558
Albany,Daly City,34.235
Albany,Dana Point,701.857
Albany,Danville,43.257
Albany,Davis,98.605
Albany,Del Mar,770.646
Albany,Del Rey Oaks,190.019
Albany,Delano,414.684
Albany,Desert Hot Springs,781.605
Albany,Diamond Bar,654.299
Albany,Dinuba,337.838
Albany,Dixon,85.526
Albany,Dorris,518.849
Albany,Dos Palos,217.075
Albany,Downey,627.585
Albany,Duarte,625.097
Albany,Dublin,50.327
Albany,Dunsmuir,409.073
Albany,East Palo Alto,63.36
Albany,Eastvale,676.332
Albany,El Cajon,810.699
Albany,El Centro,947.025
Albany,El Cerrito,3.557
Albany,El Monte,627.889
Albany,El Segundo,621.026
Albany,Elk Grove,140.665
Albany,Emeryville,7.572
Albany,Encinitas,761.211
Albany,Escalon,136.522
Albany,Escondido,773.275
Albany,Etna,521.625
Albany,Eureka,431.4
Albany,Exeter,376.343
Albany,Fairfax,30.273
Albany,Fairfield,55.715
Albany,Farmersville,370.429
Albany,Ferndale,415.214
Albany,Fillmore,580.301
Albany,Firebaugh,235.489
Albany,Folsom,154.781
Albany,Fontana,680.53
Albany,Fort Bragg,270.834
Albany,Fort Jones,502.826
Albany,Fortuna,403.618
Albany,Foster City,54.066
Albany,Fountain Valley,666.679
Albany,Fowler,307.681
Albany,Fremont,55.758
Albany,Fresno,292.957
Albany,Fullerton,648.947
Albany,Galt,159.398
Albany,Garden Grove,665.709
Albany,Gardena,626.049
Albany,Gilroy,128.669
Albany,Glendale,598.766
Albany,Glendora,637.48
Albany,Goleta,530.371
Albany,Gonzales,198.401
Albany,Grand Terrace,700.549
Albany,Grass Valley,210.22
Albany,Greenfield,227.349
Albany,Gridley,197.522
Albany,Grover Beach,397.867
Albany,Guadalupe,418.069
Albany,Gustine,163.294
Albany,Half Moon Bay,66.407
Albany,Hanford,344.619
Albany,Hawaiian Gardens,640.963
Albany,Hawthorne,618.831
Albany,Hayward,36.858
Albany,Healdsburg,106.518
Albany,Hemet,754.953
Albany,Hercules,20.712
Albany,Hermosa Beach,625.229
Albany,Hesperia,676.231
Albany,Hidden Hills,604.884
Albany,Highland,698.854
Albany,Hillsborough,48.93
Albany,Hollister,151.492
Albany,Holtville,960.238
Albany,Hughson,155.169
Albany,Huntington Beach,669.548
Albany,Huntington Park,617.366
Albany,Huron,307.306
Albany,Imperial,940.22
Albany,Imperial Beach,818.737
Albany,Indian Wells,804.746
Albany,Indio,810.689
Albany,Industry,642.463
Albany,Inglewood,613.473
Albany,Ione,182.518
Albany,Irvine,679.534
Albany,Irwindale,631.922
Albany,Isleton,95.021
Albany,Jackson,194.113
Albany,Jurupa Valley,682.526
Albany,Kerman,280.891
Albany,King City,247.108
Albany,Kingsburg,324.181
Albany,La Cañada Flintridge,600.158
Albany,La Habra,651.002
Albany,La Habra Heights,643.87
Albany,La Mesa,805.205
Albany,La Mirada,639.622
Albany,La Palma,639.568
Albany,La Puente,639.574
Albany,La Quinta,813.304
Albany,La Verne,646.472
Albany,Lafayette,28.414
Albany,Laguna Beach,695.178
Albany,Laguna Hills,683.198
Albany,Laguna Niguel,700.038
Albany,Laguna Woods,680.457
Albany,Lake Elsinore,714.629
Albany,Lake Forest,681.571
Albany,Lakeport,187.094
Albany,Lakewood,640.507
Albany,Lancaster,576.374
Albany,Larkspur,25.41
Albany,Lathrop,112.719
Albany,Lawndale,621.394
Albany,Lemon Grove,809.278
Albany,Lemoore,332.777
Albany,Lincoln,167.373
Albany,Lindsay,386.498
Albany,Live Oak,186.894
Albany,Livermore,64.705
Albany,Livingston,179.713
Albany,Lodi,126.095
Albany,Loma Linda,699.192
Albany,Lomita,634.484
Albany,Lompoc,469.375
Albany,Long Beach,644.453
Albany,Loomis,159.168
Albany,Los Alamitos,653.213
Albany,Los Altos,79.141
Albany,Los Altos Hills,81.138
Albany,Los Angeles,606.703
Albany,Los Banos,188.781
Albany,Los Gatos,91.403
Albany,Loyalton,340.424
Albany,Lynwood,631.533
Albany,Madera,256.913
Albany,Malibu,623.124
Albany,Mammoth Lakes,414.482
Albany,Manhattan Beach,623.934
Albany,Manteca,116.402
Albany,Maricopa,451.067
Albany,Marina,177.702
Albany,Martinez,36.039
Albany,Marysville,180.829
Albany,Maywood,619.786
Albany,McFarland,425.515
Albany,Mendota,250.279
Albany,Menifee,733.926
Albany,Menlo Park,68.529
Albany,Merced,203.871
Albany,Mill Valley,30.109
Albany,Millbrae,42.017
Albany,Milpitas,69.522
Albany,Mission Viejo,685.065
Albany,Modesto,141.233
Albany,Monrovia,623.764
Albany,Montague,477.567
Albany,Montclair,657.931
Albany,Monte Sereno,94.044
Albany,Montebello,623.475
Albany,Monterey,190.888
Albany,Monterey Park,618.485
Albany,Moorpark,597.365
Albany,Moraga,28.224
Albany,Moreno Valley,709.071
Albany,Morgan Hill,111.532
Albany,Morro Bay,373.947
Albany,Mount Shasta,422.575
Albany,Mountain View,79.024
Albany,Murrieta,732.022
Albany,Napa,62.014
Albany,National City,806.401
Albany,Needles,884.991
Albany,Nevada City,216.277
Albany,Newark,52.683
Albany,Newman,154.798
Albany,Newport Beach,682.954
Albany,Norco,687.235
Albany,Norwalk,634.267
Albany,Novato,41.033
Albany,Oakdale,151.293
Albany,Oakland,13.048
Albany,Oakley,72.356
Albany,Oceanside,740.376
Albany,Ojai,567.879
Albany,Ontario,663.339
Albany,Orange,656.398
Albany,Orange Cove,346.5
Albany,Orinda,21.259
Albany,Orland,231.107
Albany,Oroville,224.039
Albany,Oxnard,584.9
Albany,Pacific Grove,193.972
Albany,Pacifica,41.166
Albany,Palm Desert,804.3
Albany,Palm Springs,777.746
Albany,Palmdale,581.467
Albany,Palo Alto,72.268
Albany,Palos Verdes Estates,632.922
Albany,Paradise,254.758
Albany,Paramount,632.463
Albany,Parlier,323.305
